id,name,variant,band,cost,coverage,stake,stake_band,gtype,fill,base_ev,base_ev_bb,ev,d_ev,d_hr,d_hr_per_chip,d_bb,d_bbhr,d_bbhr_per_chip,d_stack,d_wc,rel
mirror,Mirror,corrupt,A,2,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,base,A,4,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,corrupt,A,3,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,base,A,3,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,corrupt,A,2,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
corkboard,Corkboard,base,A,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-28779799.203747,2461349.364335999,2769018034.878002,692254508.7195005,2.461349364335998,2769.018034877994,692.2545087194985,0.023419203747076997,0.04999999999999999,0.07878549532108418
corkboard,Corkboard,corrupt,A,2,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-21395751.110739,9845397.457344,11076072139.512001,5538036069.7560005,9.845397457344,11076.072139511998,5538.036069755999,0.093676814988287,0.2,0.31514198128433685
stack_of_books,Stack of Books,base,A,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31048542.345266,192606.222817,216682000.66912842,54170500.167282104,0.19260622281699824,216.6820006691196,54.1705001672799,0,0,0.006165145381811376
stack_of_books,Stack of Books,corrupt,A,3,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30894457.367012,346691.20107099786,390027601.20487213,130009200.40162404,0.3466912010709997,390.027601204878,130.009200401626,0,0,0.011097261687273213
throw_pillow,Throw Pillow,base,A,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30597761.068083,643387.5,723810937.5,180952734.375,0.6433874999999993,723.8109374999985,180.95273437499964,0,0,0.020594233230506326
throw_pillow,Throw Pillow,corrupt,A,2,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-34281528.568083,-3040380.0000000037,-3420427500,-1710213750,-3.040379999999999,-3420.427499999998,-1710.213749999999,0,0,-0.09731972540555558
starter_gift_box,Starter Gift Box,base,A,4,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
starter_gift_box,Starter Gift Box,corrupt,A,3,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
lava_lamp,Lava Lamp,base,A,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30926389.451322,314759.11676099896,354104006.3561249,70820801.27122498,0.31475911676099955,354.10400635612314,70.82080127122462,0,0,0.010075145479208385
lava_lamp,Lava Lamp,corrupt,A,3,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30296871.217799,944277.350283999,1062312019.0695038,354104006.3565013,0.944277350283997,1062.3120190694972,354.10400635649904,0,0,0.030225436437657235
comfort_bed,Comfort Bed,base,A,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-28504806.568083,2736342,3078384750.000004,769596187.500001,2.736341999999997,3078.3847499999974,769.5961874999994,0,0,0.08758775286499992
comfort_bed,Comfort Bed,corrupt,A,2,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
yellow_sticky_note,Yellow Sticky Note,base,A,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30835028.210104,406120.3579789996,456885402.7263794,91377080.54527588,0.4061203579789989,456.8854027263733,91.37708054527465,0,0,0.012999533518876632
yellow_sticky_note,Yellow Sticky Note,corrupt,A,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-26367704.272332,4873444.295750998,5482624832.719875,1370656208.1799688,4.873444295751,5482.62483271987,1370.6562081799675,0,0,0.15599440222661567
rubber_duck,Rubber Duck,base,A,5,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
rubber_duck,Rubber Duck,corrupt,A,2,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-39812865.568083,-8571717.000000004,-9643181625,-4821590812.5,-8.571717,-9643.181624999997,-4821.590812499999,0,0,-0.27437265890912715
stash_box,Stash Box,base,B,6,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
stash_box,Stash Box,corrupt,B,3,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,base,B,6,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
dogs_playing_poker,Dogs Playing Poker,corrupt,B,3,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
calculator,Calculator,base,B,7,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-24236805.889006,7004342.679076999,7879885513.961628,1125697930.5659468,7.0043426790769985,7879.885513961621,1125.6979305659459,0.215962718021087,0.05374687499999997,0.22420247014326708
calculator,Calculator,corrupt,B,4,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,25129138.503737,56370287.07182,63416572955.7975,15854143238.949375,56.37028707182,63416.5729557975,15854.143238949375,4.048243559718927,0.37799999999999995,1.8043602638031613
ring_binder,Ring Binder,base,B,7,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
ring_binder,Ring Binder,corrupt,B,4,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
space_heater,Space Heater,base,B,8,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-24668022.568083,6573126,7394766750.000004,924345843.7500005,6.5731259999999985,7394.766749999995,924.3458437499994,0,0,0.2103996268151077
space_heater,Space Heater,corrupt,B,8,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-96972408.568083,-65731260,-73947667500,-9243458437.5,-65.73125999999999,-73947.66750000001,-9243.458437500001,0,0,-2.1039962681510773
pencil_holder,Pencil Holder,base,B,8,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
pencil_holder,Pencil Holder,corrupt,B,4,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,base,B,10,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
bonsai,Bonsai,corrupt,B,5,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,base,B,8,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk_plant,Desk Plant,corrupt,B,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk,Desk,base,B,9,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk,Desk,corrupt,B,5,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,base,B,10,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
rebuy_sticky_note,Rebuy Sticky Note,corrupt,B,5,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,base,B,10,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
gaming_chair,Gaming Chair,corrupt,B,5,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-44387400.568083,-13146252.000000004,-14789533500,-2957906700,-13.146252000000004,-14789.533500000012,-2957.9067000000023,0,0,-0.4207992536302156
headset,Headset,base,B,6,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-28287529.33088,2953619.2372029983,3322821641.8533783,553803606.975563,2.9536192372029966,3322.8216418533702,553.8036069755617,0.028103044496486998,0.06,0.0945425943852946
headset,Headset,corrupt,B,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-14011703.017732,17229445.550351,19383126244.14488,3876625248.8289757,17.229445550351,19383.12624414487,3876.6252488289742,0.16393442622950702,0.35000000000000003,0.5514984672475576
prize_vase,Prize Vase,base,C,12,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
prize_vase,Prize Vase,corrupt,C,6,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,base,B,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
compact_fridge,Compact Fridge,corrupt,B,6,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,base,B,12,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
wall_clock,Wall Clock,corrupt,B,7,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-47673963.568083,-16432815.000000004,-18486916875,-2640988125,-16.432815000000005,-18486.91687500001,-2640.988125000001,0,0,-0.5259990670377694
house_cat,House Cat,base,B,8,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
house_cat,House Cat,corrupt,B,4,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
candle,Candle,base,B,7,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
dusty_console,Dusty Console,base,B,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
handheld,Handheld,base,B,5,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-29764338.949481,1476809.6186020002,1661410820.9272537,332282164.18545073,1.4768096186019974,1661.4108209272454,332.28216418544906,0.014051522248247003,0.03,0.04727129719266334
red_rug,Red Rug,base,B,8,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
dish_soap,Dish Soap,base,B,12,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,base,C,9,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
rolled_vouchers,Rolled Vouchers,corrupt,C,5,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,base,C,10,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
second_monitor,Second Monitor,corrupt,C,6,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,base,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
laptop_terminal,Laptop Terminal,corrupt,D,6,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,base,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
gaming_keyboard,Gaming Keyboard,corrupt,D,6,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,base,D,13,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
box_of_mice,Box of Mice,corrupt,D,7,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,base,D,13,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
wacom_tablet,Wacom Tablet,corrupt,D,7,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,base,D,10,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk_lamp,Desk Lamp,corrupt,D,6,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
telephone,Telephone,base,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
glass_partition,Glass Partition,base,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,base,D,11,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
electric_kettle,Electric Kettle,corrupt,D,8,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
chrome_toaster,Chrome Toaster,base,D,14,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-30673399.488123,567749.0799599998,638717714.9550018,45622693.925357275,0.5677490799599987,638.7177149549971,45.622693925356934,0.094613583138177,0,0.018173118018459514
chrome_toaster,Chrome Toaster,corrupt,D,8,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-28757246.343259,2483902.224824,2794390002.927006,349298750.3658757,2.483902224824,2794.390002926997,349.29875036587464,0.41393442622950694,0,0.0795073913307284
first_aid_kit,First Aid Kit,base,D,16,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
first_aid_kit,First Aid Kit,corrupt,D,8,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31728492.997658,-487344.42957499996,-548262483.2718735,-68532810.40898418,-0.48734442957500335,-548.2624832718793,-68.53281040898491,0,0,-0.015599440222658372
nightstand,Nightstand,base,D,13,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
nightstand,Nightstand,corrupt,D,8,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,base,C,19,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
receipt_printer,Receipt Printer,corrupt,C,9,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,base,D,18,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
microwave_oven,Microwave Oven,corrupt,D,10,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-47673963.568083,-16432815.000000004,-18486916875,-1848691687.5,-16.432815000000005,-18486.91687500001,-1848.691687500001,0,0,-0.5259990670377694
framed_diploma,Framed Diploma,base,D,18,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
framed_diploma,Framed Diploma,corrupt,D,9,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31728492.997658,-487344.42957499996,-548262483.2718735,-60918053.69687483,-0.48734442957500335,-548.2624832718793,-60.91805369687548,0,0,-0.015599440222658372
laminated_blueprint,Laminated Blueprint,base,D,19,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
laminated_blueprint,Laminated Blueprint,corrupt,D,10,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
console_television,Console Television,base,D,26,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
console_television,Console Television,corrupt,D,13,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-32053389.284041,-812240.7159579992,-913770805.4527435,-70290061.95790336,-0.812240715958005,-913.7708054527611,-70.2900619579047,0,0,-0.025999067037753263
desk_speakers,Desk Speakers,base,C,10,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
desk_speakers,Desk Speakers,corrupt,C,6,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
curved_monitor,Curved Monitor,base,C,13,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
curved_monitor,Curved Monitor,corrupt,C,7,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-47673963.568083,-16432815.000000004,-18486916875,-2640988125,-16.432815000000005,-18486.91687500001,-2640.988125000001,0,0,-0.5259990670377694
tower_upgrade,Tower Upgrade,base,C,14,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
tower_upgrade,Tower Upgrade,corrupt,C,5,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-32201940.568083,-960792,-1080891000,-216178200,-0.960792000000005,-1080.8910000000033,-216.17820000000066,0,0,-0.030754054957556114
copy_machine,Copy Machine,base,C,19,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
whiteboard,Whiteboard,base,D,17,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,base,D,19,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
high_roller_pass,High Roller Pass,corrupt,D,9,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-47673963.568083,-16432815.000000004,-18486916875,-2054101875,-16.432815000000005,-18486.91687500001,-2054.101875000001,0,0,-0.5259990670377694
window,Window,base,D,20,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
window,Window,corrupt,D,10,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-47673963.568083,-16432815.000000004,-18486916875,-1848691687.5,-16.432815000000005,-18486.91687500001,-1848.691687500001,0,0,-0.5259990670377694
bookshelf,Bookshelf,base,D,22,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
bookshelf,Bookshelf,corrupt,D,11,modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,base,D,24,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
cereal_shelf,Cereal Shelf,corrupt,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,base,D,24,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
fire_extinguisher,Fire Extinguisher,corrupt,D,12,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31647268.926062,-406120.3579789996,-456885402.72637177,-38073783.56053098,-0.4061203579790025,-456.88540272638056,-38.073783560531716,0,0,-0.012999533518876632
blackout_curtains,Blackout Curtains,base,D,24,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
blackout_curtains,Blackout Curtains,corrupt,D,12,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-50960526.568083,-19719378.000000004,-22184300250,-1848691687.5,-19.719378,-22184.30025,-1848.6916875,0,0,-0.6311988804453232
tip_jar,Tip Jar,base,D,24,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
tip_jar,Tip Jar,corrupt,D,12,not modeled,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
shredder,Shredder,base,D,18,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
shredder,Shredder,corrupt,D,9,partial,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31728492.997658,-487344.42957499996,-548262483.2718735,-60918053.69687483,-0.48734442957500335,-548.2624832718793,-60.91805369687548,0,0,-0.015599440222658372
cool_towel,Cool Towel,base,D,16,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,base,D,18,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
waste_basket,Waste Basket,corrupt,D,9,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
cleaning_robot,Cleaning Robot,base,D,24,proc,s006,mid,zoom,mid,-31241148.568083,-31.241148568083,-31241148.568083,0,0,0,0,0,0,0,0,0
wall_hanger,Wall Hanger,base,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-16867266.233766,623376.623376999,701298701.2991257,350649350.64956284,0.623376623377002,701.2987012991252,350.6493506495626,0,0,0.03564057813474925
wall_hanger,Wall Hanger,corrupt,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-5023110.3896104,12467532.4675326,14025974025.974173,7012987012.987086,12.467532467532601,14025.974025974174,7012.987012987087,0,0,0.712811562694563
mirror,Mirror,base,A,3,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
mirror,Mirror,corrupt,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,base,A,4,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
fight_night_poster,Fight Night Poster,corrupt,A,3,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,base,A,3,proc,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
energy_drink,Energy Drink,corrupt,A,2,proc,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
corkboard,Corkboard,base,A,4,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-14838250,2652392.857143,2983941964.2858734,745985491.0714684,2.652392857143001,2983.941964285874,745.9854910714685,0.1298701298701299,0.04999999999999999,0.15164639051901913
corkboard,Corkboard,corrupt,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-6881071.4285714,10609571.4285716,11935767857.143047,5967883928.571524,10.609571428571602,11935.76785714305,5967.883928571525,0.51948051948052,0.2,0.6065855620760537
stack_of_books,Stack of Books,base,A,4,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17240179.03525,250463.8218929991,281771799.6296234,70442949.90740585,0.25046382189299976,281.7717996296233,70.44294990740582,0,0,0.014319875143452046
stack_of_books,Stack of Books,corrupt,A,3,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17039807.977737,450834.8794060014,507189239.3317528,169063079.77725092,0.45083487940600264,507.1892393317503,169.0630797772501,0,0,0.02577577525813381
throw_pillow,Throw Pillow,base,A,4,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17227267.857143,263375,296296875,74074218.75,0.2633749999999999,296.296875,74.07421875,0,0,0.015058051447916927
throw_pillow,Throw Pillow,corrupt,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-18735242.857143,-1244600,-1400175000,-700087500,-1.2445999999999984,-1400.1749999999993,-700.0874999999996,0,0,-0.07115804777248184
starter_gift_box,Starter Gift Box,base,A,4,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
starter_gift_box,Starter Gift Box,corrupt,A,3,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
lava_lamp,Lava Lamp,base,A,5,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17058592.764378,432050.0927649997,486056354.3606224,97211270.87212448,0.4320500927649995,486.0563543606222,97.21127087212444,0,0,0.024701784622430552
lava_lamp,Lava Lamp,corrupt,A,3,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-16194492.57885,1296150.2782930005,1458169063.0796242,486056354.3598747,1.296150278293002,1458.1690630796256,486.05635435987523,0,0,0.07410535386717738
comfort_bed,Comfort Bed,base,A,4,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-15490392.857143,2000250,2250281250,562570312.5,2.000250000000001,2250.28125,562.5703125,0,0,0.11436114820577441
comfort_bed,Comfort Bed,corrupt,A,2,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
yellow_sticky_note,Yellow Sticky Note,base,A,5,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-16017428.571429,1473214.2857140005,1657366071.4282532,331473214.2856506,1.4732142857140005,1657.3660714282487,331.47321428564976,0,0,0.08422871004494582
yellow_sticky_note,Yellow Sticky Note,corrupt,A,4,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,187928.57142856,17678571.42857156,19888392857.143,4972098214.28575,17.678571428571562,19888.392857143004,4972.098214285751,0,0,1.010744520539553
rubber_duck,Rubber Duck,base,A,5,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
rubber_duck,Rubber Duck,corrupt,A,2,modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-27743892.857143,-10253250,-11534906250,-5767453125,-10.253249999999998,-11534.90625,-5767.453125,0,0,-0.5862134447398357
stash_box,Stash Box,base,B,6,not modeled,s006,mid,zoom,capped,-17490642.857143,-17.490642857143,-17490642.857143,0,0,0,0,0,0,0,0,0
